Noise Events,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,destinos? El que hace mas ruido es el que va a antofa,se requieren los datos de ruido de los puntos de medicion del los aeropuertos del año 2024,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
Jardines del Sur,,,,,,,,,,,,,,,
"terminales (mp2, hay 3 estaciones), la dos es la mas importantes",dia y la hora en la que se registró el evento,nivel maximo de decibeles,,,,,"cuando el viento es mucho , el sensor se bloquea, cuando hay mas viento que 8 metros por segundo.",,,,,,,relacion entre el radar y la aeronave,tipo de aeronave
NMT,TLASmax,LASmax,SEL,Leq,LAZ,EPNL,Temperature [°C],A/D,Runway,Flight,Airline,Airline (Name),From/To,Callsign,Aircraft Type
,,,,,,,,,,,,,,,
MP02,26/01/2024 4:46:13,82.4,92.2,76.9,81.9,94.5,15.1,Departure,17L,TPA4094,TPA,TAMPA Cargo,SKBO,TPA4094,A332
MP02,26/01/2024 4:49:10,80.6,90,75.9,78.9,93.1,15.1,Departure,17L,LAN099,LAN,LAN Airlines,SCTE,LAN099,A320
MP02,26/01/2024 4:53:38,77.5,86.9,72.7,76.6,89.3,15.1,Departure,17L,LXP940,LXP,,SCAR,LXP940,A320
MP02,26/01/2024 4:55:56,76.5,86.7,72.1,76.5,88,15.1,Departure,17L,LAN130,LAN,LAN Airlines,SCFA,LAN130,A321
MP02,26/01/2024 4:58:23,77.5,86.5,72.4,76.6,88.7,15.1,Departure,17L,LXP372,LXP,,SCCF,LXP372,A320
MP02,26/01/2024 5:00:36,69.3,78.9,65.3,70.5,80.8,15.1,Departure,17L,SKU244,SKU,Sky Airline,SCCF,SKU244,A20N
MP02,26/01/2024 5:02:26,84.6,92.8,77.8,82.7,97,15,Departure,17L,LTG8497,LTG,,SBGR,LTG8497,B763
MP02,26/01/2024 5:04:48,77.6,86.1,72.1,76.3,88,14.9,Departure,17L,JAT806,JAT,JAT Airways,SKCL,JAT806,A20N
MP02,26/01/2024 5:08:56,72.2,81.7,68.6,71.8,84.4,14.9,Departure,17L,SKU270,SKU,Sky Airline,SCFA,SKU270,A20N
MP02,26/01/2024 5:11:21,79,87.9,73.9,77.7,90.8,14.9,Departure,17L,LXP265,LXP,,SCTE,LXP265,A320
MP02,26/01/2024 5:13:31,79.9,87.6,74.1,77,89.7,14.9,Departure,17L,JAT760,JAT,JAT Airways,SUMU,JAT760,A21N
MP02,26/01/2024 5:15:40,77.1,87.1,73,77.2,89.5,14.9,Departure,17L,LAN154,LAN,LAN Airlines,SCCF,LAN154,A320
MP02,26/01/2024 5:23:43,72,82.6,67.5,73.6,85.6,14.8,Departure,17L,JAT032,JAT,JAT Airways,SCCF,JAT032,A320
MP02,26/01/2024 5:27:12,78,87.9,72.8,77.4,89.2,14.9,Departure,17L,LAN152,LAN,LAN Airlines,SCCF,LAN152,A321
MP02,26/01/2024 5:31:23,76.7,87,72.1,76.7,90.6,14.7,Departure,17L,SKU620,SKU,Sky Airline,SBGL,SKU620,A320
MP02,26/01/2024 5:33:22,79.5,88.3,73,78.8,91.6,14.6,Departure,17L,LPE2370,LPE,LAN Peru,SPJC,LPE2370,A319
MP02,26/01/2024 5:35:46,81.7,90.4,75.8,80.3,93.7,14.6,Departure,17L,QTR8134,QTR,Qatar Airways,SEQM,QTR8134,B77L
MP02,26/01/2024 5:41:21,80.4,88.8,74.9,78.4,90.7,14.5,Departure,17L,LXP900,LXP,,SCDA,LXP900,A321
MP02,26/01/2024 5:43:30,81.6,90.5,75.6,80.8,92.9,14.5,Departure,17L,CMP396,CMP,Copa Airlines,MPTO,CMP396,B738
MP02,26/01/2024 5:46:14,77.3,85.9,72.8,75,87.5,14.5,Departure,17L,JAT790,JAT,JAT Airways,SKBO,JAT790,A20N
MP02,26/01/2024 5:47:28,80.2,85.7,72.5,77.3,88.9,14.5,Departure,17L,SKU640,SKU,Sky Airline,SUMU,SKU640,A20N
MP02,26/01/2024 5:53:18,71,81.5,66.1,72.6,84,14.4,Departure,17L,SKU280,SKU,Sky Airline,SCFA,SKU280,A21N
MP02,26/01/2024 5:55:26,78.8,85.8,72.8,76,89,14.4,Departure,17L,SKU322,SKU,Sky Airline,SCDA,SKU322,A20N
MP02,26/01/2024 5:56:58,78.7,86.6,73.3,76.3,89,14.4,Departure,17L,JAT750,JAT,JAT Airways,SBGL,JAT750,A21N
MP02,26/01/2024 5:59:02,79.3,88.6,74.8,77.9,91.5,14.4,Departure,17L,LAN890,LAN,LAN Airlines,SLLP,LAN890,A320
MP02,26/01/2024 6:58:53,74.2,83.7,70.5,73.6,86.5,14.6,Departure,17L,SKU1165,SKU,Sky Airline,SCIE,SKU1165,A20N
MP02,26/01/2024 7:46:10,82.8,90.2,76.3,79.8,92.8,14.8,Departure,17L,LAN091,LAN,LAN Airlines,SCCI,LAN091,A321
MP02,26/01/2024 7:49:56,83.7,93,77.3,82.5,95.5,14.8,Departure,17L,TPA4098,TPA,TAMPA Cargo,SKBO,TPA4098,A332
MP02,26/01/2024 7:52:43,82.4,91.2,77.1,80,93.5,14.9,Departure,17L,LAN023,LAN,LAN Airlines,SCQP,LAN023,A321
MP02,26/01/2024 7:54:49,73.2,83.5,69,73.7,86.7,14.9,Departure,17L,SKU220,SKU,Sky Airline,SCAT,SKU220,A20N
MP02,26/01/2024 8:02:06,81.8,90.8,75.8,80.3,93.3,15,Departure,17L,LAN108,LAN,LAN Airlines,SCSE,LAN108,A320
MP02,26/01/2024 8:10:13,75.4,85,70.9,74.7,88.2,15.2,Departure,17L,SKU035,SKU,Sky Airline,SCBA,SKU035,A20N
MP02,26/01/2024 8:16:57,77.8,87.9,73.8,77,90.1,15.3,Departure,17L,LAN069,LAN,LAN Airlines,SCPQ,LAN069,A320
MP02,26/01/2024 8:19:03,79.3,87.4,72.3,77,89.4,15.4,Departure,17L,JAT631,JAT,JAT Airways,SCQP,JAT631,A21N
MP02,26/01/2024 8:22:05,81,89.5,75.1,79.3,91.4,15.4,Departure,17L,LAN015,LAN,LAN Airlines,SCIE,LAN015,A321
MP02,26/01/2024 8:42:46,66.3,74.1,62.8,65.7,74.3,16,Departure,17R,LAN1272,LAN,LAN Airlines,SCCI,LAN1272,A320
MP02,26/01/2024 9:20:44,70.7,79.1,66.2,69.8,84,16.7,Departure,17L,CCAFS,CCA,Air China,SCTE,CCAFS,BE9L
MP02,26/01/2024 9:31:15,69.1,79.7,63,74.1,82.3,17.7,Departure,17R,LCO1109,LCO,LAN Cargo,SGES,LCO1109,B763
MP02,26/01/2024 17:00:21,66.5,76.7,62.6,69.2,78.2,29.3,Departure,17R,GTI8028,GTI,Atlas Air,KMIA,GTI8028,B748
MP02,26/01/2024 22:57:43,68.9,79.6,63.7,73.1,81.3,21.8,Departure,17R,UAL846,UAL,United Airlines,KIAH,UAL846,B763
MP02,27/01/2024 0:09:28,74.7,84.3,70.9,73.3,86.9,19.7,Departure,17L,SKU604,SKU,Sky Airline,SBGR,SKU604,A20N
MP02,27/01/2024 0:10:58,78.1,88,73.9,77.6,90.7,19.7,Departure,17L,LAN602,LAN,LAN Airlines,KLAX,LAN602,B789
MP02,27/01/2024 0:14:04,78.5,87.9,73.4,78,90.3,19.6,Departure,17L,AAL940,AAL,American Airlines,KDFW,AAL940,B788
MP02,27/01/2024 0:42:31,83.2,92.4,77.2,82.5,95.4,18.9,Departure,17L,QTR8565,QTR,Qatar Airways,DNMM,QTR8565,B77L
MP02,27/01/2024 0:48:09,76.1,85.7,71.8,75.4,88,18.8,Departure,17L,LAN578,LAN,LAN Airlines,SKBO,LAN578,B788
MP02,27/01/2024 1:20:59,79.9,89,74.9,78.4,91.8,18.4,Departure,17L,LAN801,LAN,LAN Airlines,NZAA,LAN801,B789
MP02,27/01/2024 1:46:26,79.2,89.3,73.7,79.4,91.7,18,Departure,17L,CMP276,CMP,Copa Airlines,MPTO,CMP276,B738
MP02,27/01/2024 1:48:04,82.6,90.7,76.4,81.1,93.5,17.9,Departure,17L,TAM8049,TAM,TAM Linhas Aereas,SBGR,TAM8049,A321
MP02,27/01/2024 1:56:21,72.2,82.7,68.8,72.6,85.8,17.8,Departure,17L,AVA240,AVA,Avianca,SKBO,AVA240,A20N
MP02,27/01/2024 2:12:22,81.3,90.3,74.7,80.5,92.4,17.6,Departure,17L,CMP118,CMP,Copa Airlines,MPTO,CMP118,B738
MP02,27/01/2024 2:22:41,73.6,83.8,69.7,74.1,87.2,17.4,Departure,17L,SKU700,SKU,Sky Airline,SKBO,SKU700,A20N
MP02,27/01/2024 2:38:44,72,82.4,68.3,72.9,85.4,17.2,Departure,17L,SKU2308,SKU,Sky Airline,SCAR,SKU2308,A20N
MP02,27/01/2024 3:59:21,84.9,94.3,78.4,84.4,97,16.1,Departure,17L,IBE2606,IBE,Iberia,LEBL,IBE2606,A332
MP02,27/01/2024 4:40:37,83.9,92.1,78,81,94.5,16,Departure,17L,LAN081,LAN,LAN Airlines,SCCI,LAN081,A321
MP02,27/01/2024 4:46:15,75,84.9,71.1,74.9,88,15.9,Departure,17L,SKU300,SKU,Sky Airline,SCAR,SKU300,A21N
MP02,27/01/2024 4:48:07,79.9,89.5,75.8,78.7,91.8,15.8,Departure,17L,LAN716,LAN,LAN Airlines,SBFL,LAN716,A320
MP02,27/01/2024 4:50:20,74,83.3,69.3,73.8,86.3,15.8,Departure,17L,SKU2081,SKU,Sky Airline,SCTE,SKU2081,A20N
MP02,27/01/2024 4:56:19,72.3,82.6,68.4,73.1,85.4,15.7,Departure,17L,SKU270,SKU,Sky Airline,SCFA,SKU270,A20N
MP02,27/01/2024 5:07:47,77.5,85.5,72.3,75.4,87.3,15.7,Departure,17L,JAT760,JAT,JAT Airways,SUMU,JAT760,A20N
MP02,27/01/2024 5:11:04,77.3,87.4,72.8,77.7,90.7,15.7,Departure,17L,SKU620,SKU,Sky Airline,SBGL,SKU620,A320
MP02,27/01/2024 5:15:28,79.9,88.7,74.6,78.2,92.2,15.7,Departure,17L,LXP263,LXP,,SCTE,LXP263,A320
MP02,27/01/2024 5:17:42,75,84.1,70.7,73.6,86.1,15.7,Departure,17L,JAT501,JAT,JAT Airways,SCIE,JAT501,A20N
MP02,27/01/2024 5:19:54,84.5,93.1,77.7,83,97.3,15.6,Departure,17L,LTG8499,LTG,,SBGR,LTG8499,B763
MP02,27/01/2024 5:23:37,83.8,91.6,77.9,81,94,15.5,Departure,17L,LAN776,LAN,LAN Airlines,SBGL,LAN776,A321
MP02,27/01/2024 5:40:36,81.8,91.1,75.8,81.2,93.5,15.5,Departure,17L,CMP396,CMP,Copa Airlines,MPTO,CMP396,B738
MP02,27/01/2024 5:42:37,71.4,81.9,67.6,72.8,84.9,15.4,Departure,17L,SKU240,SKU,Sky Airline,SCCF,SKU240,A20N
MP02,27/01/2024 5:45:55,80.9,90,75.7,79.1,92.8,15.4,Departure,17L,LXP251,LXP,,SCNT,LXP251,A320
MP02,27/01/2024 5:47:29,75.3,84.8,70.9,73.9,86.9,15.4,Departure,17L,JAT790,JAT,JAT Airways,SKBO,JAT790,A20N
MP02,27/01/2024 5:48:48,78.6,86.9,73.4,76.2,88.9,15.4,Departure,17L,JAT750,JAT,JAT Airways,SBGL,JAT750,A21N
MP02,27/01/2024 5:56:07,79,88.6,74.7,77.5,92,15.4,Departure,17L,JAT870,JAT,JAT Airways,SBFL,JAT870,A320
MP02,27/01/2024 6:03:58,75.8,86.7,71.6,77.1,88.8,15.4,Departure,17L,LPE2370,LPE,LAN Peru,SPJC,LPE2370,A320
MP02,27/01/2024 6:08:21,82.8,91.2,76.8,80.4,93.9,15.3,Departure,17L,LAN895,LAN,LAN Airlines,SCCI,LAN895,A320
MP02,27/01/2024 6:10:36,77.6,86.3,72.5,76.1,88.4,15.3,Departure,17L,JAT770,JAT,JAT Airways,SBGR,JAT770,A21N
MP02,27/01/2024 6:13:28,79.5,88.3,73.8,77.9,91.7,15.1,Departure,17L,JAT731,JAT,JAT Airways,SABE,JAT731,A320
MP02,27/01/2024 6:42:04,66,69.8,63.8,59.1,70.4,14.9,Departure,17R,LPE2378,LPE,LAN Peru,SPJC,LPE2378,A319
MP02,27/01/2024 8:39:41,75.2,84.9,70.8,75.2,88.6,18.6,Departure,17L,SKU401,SKU,Sky Airline,SCTE,SKU401,A20N
MP02,27/01/2024 9:00:28,77.5,87.6,73.5,76.8,89.5,20.4,Departure,17L,LAN009,LAN,LAN Airlines,SCIE,LAN009,A320
MP02,27/01/2024 9:09:37,81.8,90.3,75.9,79.5,93.1,20.8,Departure,17L,LXP938,LXP,,SCAR,LXP938,A321
MP02,27/01/2024 9:11:50,78.3,86.3,73.2,76.2,88.2,20.9,Departure,17L,JAT191,JAT,JAT Airways,SCTE,JAT191,A20N
MP02,27/01/2024 9:14:55,84.5,92.7,77.8,82,96.2,20.9,Departure,17L,DAE2558,DAE,DHL Aero Expreso,MPTO,DAE2558,B763
MP02,27/01/2024 9:41:02,66.7,75.5,61.4,68.3,76.1,21.6,Departure,17R,LPE2388,LPE,LAN Peru,SPJC,LPE2388,A320
MP02,27/01/2024 10:17:41,67.2,77.7,63,70.4,79.8,23.4,Departure,17R,LCO1517,LCO,LAN Cargo,KMIA,LCO1517,B763
MP02,27/01/2024 10:36:43,72.2,82.2,67.8,73.3,84.9,24.5,Departure,17L,SKU200,SKU,Sky Airline,SCSE,SKU200,A20N
MP02,27/01/2024 10:44:46,66,74.8,63.2,67.2,74.1,25.1,Departure,17R,LAN492,LAN,LAN Airlines,SACO,LAN492,A320
MP02,27/01/2024 11:24:10,75.9,84.4,70.8,74.7,87.1,25.6,Departure,17L,SKU433,SKU,Sky Airline,SCTE,SKU433,A20N
MP02,27/01/2024 12:24:03,68.2,79.3,64.9,70.4,79.1,27.7,Departure,17R,LAN770,LAN,LAN Airlines,SBGL,LAN770,A321
MP02,27/01/2024 12:31:34,73.3,78.2,67.1,66.3,79.8,28.1,Departure,17R,JAT850,JAT,JAT Airways,SPRU,JAT850,A320
MP02,27/01/2024 12:34:46,70.7,80.1,67.3,70,80.5,28.2,Departure,17L,FACHC,FAC,,SCTE,FACHC,GLF4
MP02,27/01/2024 12:46:39,71.4,81.3,67.2,72.5,84.2,28.9,Departure,17L,SKU280,SKU,Sky Airline,SCFA,SKU280,A20N
MP02,27/01/2024 13:18:57,81.8,89,75.3,79.7,90,30.2,Departure,17L,LAN112,LAN,LAN Airlines,SCAT,LAN112,A321
MP02,27/01/2024 13:32:56,78.5,87.6,74.2,76.8,89.5,30.4,Departure,17L,LAN049,LAN,LAN Airlines,SCJO,LAN049,A320
MP02,27/01/2024 14:03:13,66.5,73.5,64.5,63.8,80.2,31.5,Departure,17L,CCCPR,CCC,,SCAR,CCCPR,PAY2
MP02,27/01/2024 15:01:46,65,72.6,62.4,64.6,75.1,32.8,Departure,17R,LCO1800,LCO,LAN Cargo,KMIA,LCO1800,B763
MP02,27/01/2024 16:10:19,77.4,86.7,73,76.1,88.8,34.1,Departure,17L,LAN772,LAN,LAN Airlines,SBGL,LAN772,A320
MP02,27/01/2024 16:45:07,79.5,87.9,73.8,77.3,89.2,34.2,Departure,17L,LAN021,LAN,LAN Airlines,SCQP,LAN021,A321
MP02,27/01/2024 16:55:01,77.5,85.8,72.7,75.1,87.1,34.1,Departure,17L,JAT610,JAT,JAT Airways,SCSE,JAT610,A21N
MP02,27/01/2024 17:38:25,73.6,80.2,68.6,69.8,86.1,34.1,Departure,17L,CCPZB,CCP,,SCQP,CCPZB,PAY2
MP02,27/01/2024 19:02:25,78.8,86.9,72.9,77,88.9,30.3,Departure,17L,LAN130,LAN,LAN Airlines,SCFA,LAN130,A321
MP02,27/01/2024 23:26:52,69.7,77.9,66,68.4,83.6,21.2,Departure,17L,CCACV,CCA,Air China,SCTE,CCACV,BE20
MP02,28/01/2024 0:00:15,91.7,99.7,84.1,89.2,103.2,20.7,Departure,17L,GTI034,GTI,Atlas Air,KMIA,GTI034,B744
MP02,28/01/2024 0:02:30,79.4,88.3,73.8,77.7,90.8,20.6,Departure,17L,LAN602,LAN,LAN Airlines,KLAX,LAN602,B789
MP02,28/01/2024 0:07:36,79.4,87.6,73.5,77.8,90.2,20.6,Departure,17L,AMX011,AMX,Aeromexico,MMMX,AMX011,B788
MP02,28/01/2024 0:11:23,74.4,84.1,70.6,74,87.4,20.6,Departure,17L,SKU604,SKU,Sky Airline,SBGR,SKU604,A20N
MP02,28/01/2024 0:16:20,77.3,87,73.4,76.2,89.7,20.7,Departure,17L,LAN500,LAN,LAN Airlines,KMIA,LAN500,B789
MP02,28/01/2024 0:24:15,77.8,86.9,71.9,77.2,88.8,20.7,Departure,17L,AAL940,AAL,American Airlines,KDFW,AAL940,B788
MP02,28/01/2024 0:46:50,79.5,89.1,75,78.6,92,20.5,Departure,17L,IBE6832,IBE,Iberia,LEMD,IBE6832,A359
MP02,28/01/2024 0:49:36,77.5,86.7,72.7,77,89.8,20.4,Departure,17L,LAN578,LAN,LAN Airlines,SKBO,LAN578,B788
MP02,28/01/2024 0:54:57,66.3,77,63.2,69.9,78.6,20.2,Departure,17R,NAC901,NAC,Northern Air Cargo,KMIA,NAC901,B763
MP02,28/01/2024 1:32:41,79.6,89.2,74.7,78.9,93.2,18.7,Departure,17L,LCO1407,LCO,LAN Cargo,SBGR,LCO1407,B763
MP02,28/01/2024 1:50:43,81.9,90.4,76.1,80.4,93,18.2,Departure,17L,CMP276,CMP,Copa Airlines,MPTO,CMP276,B738
MP02,28/01/2024 1:53:29,73,83.1,68.9,73.9,86.2,18.2,Departure,17L,AVA240,AVA,Avianca,SKBO,AVA240,A20N
MP02,28/01/2024 1:54:41,80.5,90.5,75.4,80.2,92.4,18.2,Departure,17L,TAM8049,TAM,TAM Linhas Aereas,SBGR,TAM8049,A321
MP02,28/01/2024 2:05:40,81.1,90.6,74.9,80.2,92.7,18.1,Departure,17L,CMP118,CMP,Copa Airlines,MPTO,CMP118,B738
MP02,28/01/2024 2:12:05,79.2,88.7,74.2,78.1,91.6,18.1,Departure,17L,LAN801,LAN,LAN Airlines,NZAA,LAN801,B789
MP02,28/01/2024 2:38:59,74.1,84.5,70.6,74,87.5,17.9,Departure,17L,SKX5577,SKX,,SAEZ,SKX5577,A21N
MP02,28/01/2024 3:31:38,77,84.5,70.6,75.7,87.7,17.3,Departure,17L,SKU700,SKU,Sky Airline,SKBO,SKU700,A20N
MP02,28/01/2024 3:50:48,77.4,86.7,73.2,76.1,90,17.4,Departure,17L,CMP475,CMP,Copa Airlines,MPTO,CMP475,B39M
MP02,28/01/2024 4:10:22,73.4,84.3,69.5,74.7,86.8,17.4,Departure,17L,DAL9979,DAL,Delta Air Lines,KATL,DAL9979,A359
MP02,28/01/2024 4:22:05,90.2,97.7,82.4,87.3,100.1,17.3,Departure,17L,GTI8049,GTI,Atlas Air,KMIA,GTI8049,B748
MP02,28/01/2024 4:40:35,80.3,89,75.1,78.1,91.6,17.1,Departure,17L,LAN194,LAN,LAN Airlines,SCAR,LAN194,A321
MP02,28/01/2024 4:44:40,78.7,88.5,74.4,77.7,91.1,17.1,Departure,17L,LAN160,LAN,LAN Airlines,SCDA,LAN160,A320
MP02,28/01/2024 4:47:04,74.3,83.4,69.4,73.7,86.1,17,Departure,17L,SKU240,SKU,Sky Airline,SCCF,SKU240,A20N
MP02,28/01/2024 4:51:09,73.3,83,69.1,73.6,85.9,16.9,Departure,17L,SKU320,SKU,Sky Airline,SCDA,SKU320,A20N
MP02,28/01/2024 4:53:22,82.6,91,76.7,80.3,93.9,16.9,Departure,17L,LAN081,LAN,LAN Airlines,SCCI,LAN081,A321
MP02,28/01/2024 4:56:10,73.2,83.3,69.6,72.9,86.4,16.8,Departure,17L,SKU270,SKU,Sky Airline,SCFA,SKU270,A20N
MP02,28/01/2024 5:00:45,80.8,89.2,75.6,78.4,92.7,16.8,Departure,17L,LAN716,LAN,LAN Airlines,SBFL,LAN716,A320
MP02,28/01/2024 5:06:21,78.5,86.3,73,76,88.4,16.9,Departure,17L,JAT760,JAT,JAT Airways,SUMU,JAT760,A20N
MP02,28/01/2024 5:08:26,80.9,89.3,75,78.8,92,16.9,Departure,17L,LAN057,LAN,LAN Airlines,SCTE,LAN057,A321
MP02,28/01/2024 5:13:00,72.8,82.3,67.9,73.2,84.2,16.8,Departure,17L,JAT032,JAT,JAT Airways,SCCF,JAT032,A20N
MP02,28/01/2024 5:19:45,83.1,91,76.9,80.7,94.4,16.7,Departure,17L,LAN776,LAN,LAN Airlines,SBGL,LAN776,A320
MP02,28/01/2024 5:27:11,77.4,87.1,72.1,77.2,90.2,16.7,Departure,17L,SKU620,SKU,Sky Airline,SBGL,SKU620,A320
MP02,28/01/2024 5:29:21,78.1,87.7,72.4,77.7,90.2,16.6,Departure,17L,LPE2370,LPE,LAN Peru,SPJC,LPE2370,A320
MP02,28/01/2024 5:35:44,79.7,88.8,74.3,78.3,91.5,16.6,Departure,17L,LXP251,LXP,,SCNT,LXP251,A320
MP02,28/01/2024 5:38:06,80.7,90.2,74.5,80.3,92.6,16.5,Departure,17L,CMP396,CMP,Copa Airlines,MPTO,CMP396,B738
MP02,28/01/2024 5:44:45,73.7,83.4,69.6,73.4,86,16.5,Departure,17L,SKU640,SKU,Sky Airline,SUMU,SKU640,A20N
MP02,28/01/2024 5:46:47,81.3,89.6,75.3,79,91.8,16.5,Departure,17L,LAN079,LAN,LAN Airlines,SCTE,LAN079,A320
MP02,28/01/2024 5:49:04,77.5,87.5,73.4,76.6,90.6,16.4,Departure,17L,LAN890,LAN,LAN Airlines,SLLP,LAN890,A320
MP02,28/01/2024 5:54:13,76.8,86.8,71.8,77,89.7,16.4,Departure,17L,JAT750,JAT,JAT Airways,SBGL,JAT750,A320
MP02,28/01/2024 5:56:41,78.2,87.7,72.8,77.7,89.6,16.3,Departure,17L,AVA132,AVA,Avianca,SKCG,AVA132,A319
MP02,28/01/2024 5:59:27,83.6,91.8,77,81.6,94.3,16.3,Departure,17L,CMP174,CMP,Copa Airlines,MPTO,CMP174,B738
MP02,28/01/2024 6:51:21,65.1,70.4,63.9,60.6,72,15.9,Departure,17R,SKU161,SKU,Sky Airline,SCIE,SKU161,A20N
MP02,28/01/2024 7:03:26,83.6,93,77.4,82.9,95.4,15.9,Departure,17L,TPA4094,TPA,TAMPA Cargo,SKBO,TPA4094,A332
MP02,28/01/2024 8:41:04,66.2,77.7,62.8,71,78.3,19.5,Departure,17R,ETR870,ETR,Estelar Latinoamerica,SPJC,ETR870,B734
MP02,28/01/2024 10:36:16,65.8,75.2,62.4,68.2,75.8,24.6,Departure,17R,FAC1209,FAC,,SCCI,FAC1209,B734
MP02,28/01/2024 10:48:45,80.6,89.6,75.5,78.8,92.2,25,Departure,17L,LAN434,LAN,LAN Airlines,SAME,LAN434,A321
MP02,28/01/2024 10:57:42,70.1,81.6,66.4,73,83.8,25.2,Departure,17R,GTI046,GTI,Atlas Air,KMIA,GTI046,B744
MP02,28/01/2024 11:25:30,80.4,88.5,74.6,78.4,90.9,26,Departure,17L,LAN013,LAN,LAN Airlines,SCIE,LAN013,A321
MP02,28/01/2024 11:28:49,79.7,88.9,75.3,78.2,92.2,26.1,Departure,17L,LAN051,LAN,LAN Airlines,SCJO,LAN051,A320
MP02,28/01/2024 11:32:12,75.8,85.1,70.6,74.8,88,26.2,Departure,17L,SKU433,SKU,Sky Airline,SCTE,SKU433,A21N
MP02,28/01/2024 11:40:47,76.3,85.4,72.3,74.7,87.2,26.3,Departure,17L,JAT157,JAT,JAT Airways,SCQP,JAT157,A20N
MP02,28/01/2024 11:48:50,68.1,76.9,65.6,66.8,80.4,26.4,Departure,17L,CCCYB,CCC,,SCQP,CCCYB,PAY2
MP02,28/01/2024 11:58:46,66.1,77.6,62.9,71.2,80.2,26.5,Departure,17R,LCO1106,LCO,LAN Cargo,SAEZ,LCO1106,B763
MP02,28/01/2024 12:28:39,67,78.3,63.5,71.1,79.9,26.4,Departure,17R,AFR401,AFR,Air France,LFPG,AFR401,B772
MP02,28/01/2024 12:55:05,76.5,86.5,72.5,75.7,90.3,26.7,Departure,17L,CMP498,CMP,Copa Airlines,MPTO,CMP498,B39M
MP02,28/01/2024 13:08:51,66.7,83.2,63.5,77.4,87.5,27,Departure,17R,LAN128,LAN,LAN Airlines,SCFA,LAN128,A320
MP02,28/01/2024 15:27:28,84.4,94.3,78.6,84.3,98.6,30.6,Departure,17L,MPH7762,MPH,Martinair,SEQM,MPH7762,B744
MP02,28/01/2024 16:38:28,70.2,81.3,67.2,71.6,84.2,30.8,Departure,17L,SKU460,SKU,Sky Airline,SCSE,SKU460,A20N
MP02,28/01/2024 18:04:11,76.7,86.3,71.6,76.2,87.6,30.8,Departure,17L,FACH2,FAC,,SCPQ,FACH2,B735
MP02,28/01/2024 18:06:06,77.8,86.9,72.6,76.7,88.2,30.7,Departure,17L,LAN122,LAN,LAN Airlines,SCFA,LAN122,A321
MP02,28/01/2024 18:23:03,79.2,87.6,73.5,77.6,89.3,30.4,Departure,17L,LXP316,LXP,,SCSE,LXP316,A320
MP02,28/01/2024 18:43:53,71.6,81.8,68,72.3,84.2,29.6,Departure,17L,SKU330,SKU,Sky Airline,SCDA,SKU330,A20N
MP02,28/01/2024 19:11:05,66.6,76.1,62,68.9,78.5,29.2,Departure,17R,LCO1408,LCO,LAN Cargo,KMIA,LCO1408,B763
MP02,28/01/2024 19:38:15,68.4,80.6,63.7,73.6,81.8,28.3,Departure,17R,SKU258,SKU,Sky Airline,SCCF,SKU258,A20N
MP02,28/01/2024 19:48:30,72.5,83.9,64.1,78.8,84.3,27.8,Departure,17R,SKU304,SKU,Sky Airline,SCAR,SKU304,A20N
MP02,28/01/2024 20:02:27,65.3,71.8,62,62.9,74.8,27.2,Departure,17R,LAN089,LAN,LAN Airlines,SCCI,LAN089,A320
MP02,28/01/2024 20:06:13,79,89.3,72,79.1,91.5,26.8,Departure,17L,LAN166,LAN,LAN Airlines,SCDA,LAN166,A320
MP02,28/01/2024 20:08:38,80.1,89.5,75.4,78.3,91.3,26.6,Departure,17L,LAN1248,LAN,LAN Airlines,SCCF,LAN1248,A320
MP02,28/01/2024 20:48:00,66.2,76.8,61.6,69.6,78.9,23.8,Departure,17R,ETH3652,ETH,Ethiopian Airlines,DNMM,ETH3652,B77L
MP02,28/01/2024 21:10:25,75.2,82.3,67.4,74.1,83.4,22.3,Departure,17R,LPE2692,LPE,LAN Peru,SPJC,LPE2692,A320
MP02,28/01/2024 21:19:29,68.9,72.7,65.7,61.2,73.8,21.9,Departure,17R,LAN706,LAN,LAN Airlines,LEMD,LAN706,B789
MP02,28/01/2024 22:53:36,66.1,78.3,64,70.7,80,19.9,Departure,17R,UAL846,UAL,United Airlines,KIAH,UAL846,B763
MP02,29/01/2024 0:04:37,79,88.7,74.9,77.2,91.3,18.5,Departure,17L,LAN500,LAN,LAN Airlines,KMIA,LAN500,B789
MP02,29/01/2024 0:13:27,75.9,85.3,71.8,75.2,88.6,18.4,Departure,17L,SKU604,SKU,Sky Airline,SBGR,SKU604,A20N
MP02,29/01/2024 0:14:45,78.4,87.8,73.3,77.4,90.3,18.4,Departure,17L,AAL940,AAL,American Airlines,KDFW,AAL940,B788
MP02,29/01/2024 0:18:20,78.8,88.7,73.9,78.4,92.2,18.3,Departure,17L,UPS416,UPS,UPS Airlines,SAEZ,UPS416,B763
MP02,29/01/2024 0:38:36,77.2,86.6,72.8,75.9,89.3,18.1,Departure,17L,LAN578,LAN,LAN Airlines,SKBO,LAN578,B788
MP02,29/01/2024 0:55:29,82.2,92.1,76.6,82.4,94.3,17.9,Departure,17L,TPA4098,TPA,TAMPA Cargo,SKBO,TPA4098,A332
